,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-03-01,298908,1099.56995,40225400,0.8757717551892263,932.0,0.17979608369098718,0.8744244989083738,0.0015407348290612092,0.0
2,2022-04-01,204020,1145.44995,45377900,0.8448942852492379,1099.56995,0.04172540364530686,0.8757717551892263,-0.035257439803270174,0.8650301797822794
3,2022-05-01,394149,952.62,48324400,0.8563334928811902,1145.44995,-0.1683442825240858,0.8448942852492379,0.0135392176650571,0.8589998444398849
4,2022-06-01,78141,775.0,40931000,0.858559500975687,952.62,-0.18645419999580107,0.8563334928811902,0.002599464009059427,0.8532624263687051
5,2022-07-01,56180,752.28998,33343700,0.8514925640708996,775.0,-0.029303251612903206,0.858559500975687,-0.008231155670348303,0.8554618526425922
